adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/qNbl3TFwxIm0fyFqQ1iRxzs4hb7.jpg,"[10749, 878]",662,fr,La Jetée,A man is sent back and forth and in and out of time in an experiment that attempts to unravel the fate and the solution to the problems of a post-apocalyptic world during the aftermath of WW3. The experiment results in him getting caught up in a perpetual reminiscence of past events that are recreated on an airport’s viewing pier.,9.404,/sqbvjbJRzTduUj4lVm2FmPkqJkS.jpg,1962-02-16,La Jetée,False,7.881,808
False,/p69ybBV94wSmyCGE2y2pH9U86l0.jpg,"[35, 10752]",198,en,To Be or Not to Be,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",9.252,/dDQRpEoyjHT4fzw9cNklIvZuXYg.jpg,1942-03-05,To Be or Not to Be,False,7.88,635
False,/n0MyuZW9WJBGCYhzhfCI3d4zlRo.jpg,"[10749, 35, 18]",804,en,Roman Holiday,"Overwhelmed by her suffocating schedule, touring European princess Ann takes off for a night while in Rome. When a sedative she took from her doctor kicks in, however, she falls asleep on a park bench and is found by an American reporter, Joe Bradley, who takes her back to his apartment for safety. At work the next morning, Joe finds out Ann's regal identity and bets his editor he can get exclusive interview with her, but romance soon gets in the way.",28.448,/8lI9dmz1RH20FAqltkGelY1v4BE.jpg,1953-08-26,Roman Holiday,False,7.9,1852
False,/e5BEz8Jq7xR2kzWab1GllAlLUf7.jpg,"[28, 80, 53]",393,en,Kill Bill: Vol. 2,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",28.737,/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg,2004-04-16,Kill Bill: Vol. 2,False,7.878,13022
False,/ePq5SQuGHbQ209pf4ViE747dGCw.jpg,"[18, 10749]",1394,ru,Ностальгия,A Russian poet and his interpreter travel to Italy to research the life of an 18th-century composer.,13.445,/fCYSidPXp3LpDa9wlLNv0gZvjyF.jpg,1983-05-01,Nostalgia,False,7.877,469
False,/q7z2kKGeAfkKQx6cmb4pFcEEkME.jpg,"[18, 10749]",523781,en,Words on Bathroom Walls,"Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition.",17.68,/mMICdcRBxiEUUpdAFCYRezE3Dy5.jpg,2020-08-21,Words on Bathroom Walls,False,7.876,528
False,/ww6f0XEn8aUbNsK1OQGdutJWwQf.jpg,"[10749, 18, 10402]",369557,en,Sing Street,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,19.311,/sUWpVlrvzU2SJbnVZqIeKulPKwk.jpg,2016-03-11,Sing Street,False,7.876,2132
False,/wHuHR3eWcohXDYvaV5puT45wYTX.jpg,"[18, 36]",3870,it,Novecento,"The epic tale of a class struggle in twentieth century Italy, as seen through the eyes of two childhood friends on opposing sides.",18.314,/deWzfCC59tmtEQvKSmflDe14FvR.jpg,1976-08-28,1900,False,7.874,566
False,/sU3gFo7Gn67zjtKXIvzJ4omcUbH.jpg,"[36, 18, 12, 28]",665,en,Ben-Hur,"In 25 AD, Judah Ben-Hur, a Jew in ancient Judea, opposes the occupying Roman empire.  Falsely accused by a Roman childhood friend-turned-overlord of trying to kill the Roman governor, he is put into slavery and his mother and sister are taken away as prisoners.  Three years later and freed by a grateful Roman galley commander whom he has rescued from drowning, he becomes an expert charioteer for Rome, all the while plotting to return to Judea, find and rescue his family, and avenge himself on his former friend.  All the while, the form and work of Jesus move in the background of his life...",44.393,/m4WQ1dBIrEIHZNCoAjdpxwSKWyH.jpg,1959-11-18,Ben-Hur,False,7.874,2492
False,/oHL7gjqFgxHiwm45hqj4Xou9Odg.jpg,[18],833,it,Umberto D.,"When elderly pensioner Umberto Domenico Ferrari returns to his boarding house from a protest calling for a hike in old-age pensions, his landlady demands her 15,000-lire rent by the end of the month or he and his small dog will be turned out onto the street. Unable to get the money in time, Umberto fakes illness to get sent to a hospital, giving his beloved dog to the landlady's pregnant and abandoned maid for temporary safekeeping.",13.392,/5I7SYsNQmZRZpQ2MAarIQYU9vaX.jpg,1952-01-20,Umberto D.,False,7.873,604
False,/hmiC0MsI0PDd1TJXC62xyw0tX0s.jpg,"[35, 10749]",3078,en,It Happened One Night,"A renegade reporter and a young heiress meet on a bus heading for New York, and end up stuck with each other when the bus leaves them behind at one of the stops.",15.429,/2PNUGWAflH6UUumas0POMmokHlc.jpg,1934-02-22,It Happened One Night,False,7.9,1104
False,/tis6nrWakUsuG6Jwdm4yESfTU0o.jpg,[18],29455,sv,Nattvardsgästerna,"A Swedish pastor fails a loving woman, a suicidal fisherman and God.",9.162,/wDxrEssdjFWYwIZLbr06RQNcg1q.jpg,1963-02-11,Winter Light,False,7.87,399
False,/pW1sEV4R2GL99OoUq73Pvf7r7Ce.jpg,"[16, 35, 18]",24238,en,Mary and Max,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.",12.289,/6dxpRwrMIYoB9LeQqCulQSleFMD.jpg,2009-02-09,Mary and Max,False,7.87,1793
False,/6cqogY7SYppI0ZNchaTKszSkxwH.jpg,"[10749, 53]",652722,es,En brazos de un asesino,"Victor (William Levy) is one of the world’s most handsome  men, but he has a deep secret – he is a cold blooded assassin. Smooth talking and seductive, Victor was raised to do one thing only, which is to kill for money. When he is sent to the home of a brutal drug lord to collect payment for his most recent hit, he encounters the beautiful Sarai (Alicia Sanz), who has been forced to spend the last 9 years of her life with the drug lord.",13.948,/iqRUOtbDunNq7gTux3zXz25Krwp.jpg,2019-12-06,In the Arms of an Assassin,False,7.869,383
False,/747dgDfL5d8esobk7h4odaOFhUq.jpg,"[80, 18, 53]",275,en,Fargo,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!",38.069,/rt7cpEr1uP6RTZykBFhBTcRaKvG.jpg,1996-03-08,Fargo,False,7.869,7376
False,/gs70htixF6j1oqrrwsM4lVfcgNN.jpg,"[18, 80]",16,en,Dancer in the Dark,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles - even if just for a moment - by dreaming up little numbers to the rhythmic beats of her surroundings.",19.958,/8Wdd3fQfbbQeoSfWpHrDfaFNhBU.jpg,2000-06-30,Dancer in the Dark,False,7.869,1644
False,/m3BXK5y41kNap7uBHQjjmHf2W40.jpg,"[35, 18]",381341,it,Perfetti sconosciuti,"During a dinner, a group of friends decide to share whatever message or phone call they will receive during the evening, with unforeseen consequences.",21.876,/3wknM629Vryofb1HNo2YnLQnQyn.jpg,2016-02-11,Perfect Strangers,False,7.868,4170
False,/4QHF7kAYjIpZ5U8A0amvhRkHlZ1.jpg,"[18, 28, 36, 10752]",94047,ko,마이웨이,"During the invasion of Normandy the photograph of a slim Korean man in German uniform was found. It transpired that the man had served as a soldier in the Japanese, Russian and German armies. His incredible story inspired director Kang Je-Gyu to create this epic war drama.",18.615,/3moPqIC1EBFilLI3YJNa5Nfel3e.jpg,2011-12-21,My Way,False,7.868,352
False,/pBMqrmItjpOzfoRwUXp4gfy3FK7.jpg,"[18, 53, 35]",265195,es,Relatos salvajes,Six deadly stories that explore the extremities of human behaviour involving distressed people seeking revenge.,15.177,/pvSty5MCAxdj8LlAEXCDfM1YNOl.jpg,2014-08-21,Wild Tales,False,7.867,3114
False,/2im2QWGljNfsmHrldbDlcF85j9x.jpg,[35],11830,ja,タンポポ,"In this humorous paean to the joys of food, a pair of truck drivers happen onto a decrepit roadside shop selling ramen noodles. The widowed owner, Tampopo, begs them to help her turn her establishment into a paragon of the ""art of noodle-soup making"". Interspersed are satirical vignettes about the importance of food to different aspects of human life.",11.77,/2XLDb3RDQmtlxt5Snnig9W4moq4.jpg,1985-11-23,Tampopo,False,7.867,300
False,/f8ng3EDMLkuTMupe4TjgiJS1r0S.jpg,"[28, 9648, 53, 878]",530254,ko,마녀,"Ja-yoon is a high school student who struggles with memory loss after she endured some unknown trauma during her childhood. While trying to uncover the truth, she is unwittingly dragged into a world of crime and finds herself on a journey that will awaken many secrets hidden deep within.",29.474,/4i2wo2ja5g2PmUxWa1a2eYIboZf.jpg,2018-06-27,The Witch: Part 1. The Subversion,False,7.9,452
False,/Z1JeznJExodyj0iUbL1wgkts88.jpg,"[18, 80, 53]",505192,ja,万引き家族,"After one of their shoplifting sessions, Osamu and his son come across a little girl in the freezing cold. At first reluctant to shelter the girl, Osamu’s wife agrees to take care of her after learning of the hardships she faces. Although the family is poor, barely making enough money to survive through petty crime, they seem to live happily together until an unforeseen incident reveals hidden secrets, testing the bonds that unite them.",19.517,/4nfRUOv3LX5zLn98WS1WqVBk9E9.jpg,2018-06-02,Shoplifters,False,7.865,1861
False,/gGeoc8rFfPRIakXNttoFU85YVwv.jpg,"[80, 18, 9648, 10770]",379170,en,Sherlock: The Abominable Bride,Sherlock Holmes and Dr. Watson find themselves in 1890s London in this holiday special.,20.474,/hibE8cyZs2Bm0o4WaWd1pppvjO2.jpg,2016-01-01,Sherlock: The Abominable Bride,False,7.865,2158
False,/37x8deGuuEiMBEIoe28ulrFsoNn.jpg,[35],180147,es,Nosotros los nobles,"Tells the ""riches to rags"" story of the Nobles, three upper-class twenty-somethings that appear to have no limits to their checkbooks, and no direction in their lives. Until one day, their father tries to teach them a lesson by staging a financial scandal that forces the whole family to escape to an old house in the poor side of town, and leads the ""kids"" to do what they haven't done before: get jobs.",21.237,/40JLnLz5KEQeZnUCKD3zf8sQJFx.jpg,2013-03-28,We Are the Nobles,False,7.863,466
False,/3TcUsPiVU0fSLX0Mk7lc3DDuzkY.jpg,"[18, 10752]",24167,it,La ciociara,"Widowed shopkeeper Cesira and her 13-year-old daughter Rosetta flee from the allied bombs in Rome during the second World War; they travel to the remote village where Cesira was born. During their journey and in the village and onward, the mother does everything she can to protect Rosetta. Meanwhile, a sensitive young intellectual, Michele, falls in love with Cesira.",10.296,/biWDAUQD58enMEcyO2BqIVSycF4.jpg,1960-12-22,Two Women,False,7.863,483
False,/sKobiTDiQbAvfp7TzxbHzHsRZmo.jpg,"[18, 80, 10752]",430424,fr,Au revoir là-haut,"In November 1918, a few days before the Armistice, when Lieutenant Pradelle orders a senseless attack, he causes a useless disaster; but his outrageous act also binds the lives of two soldiers who have nothing more in common than the battlefield: Édouard saves Albert, although at a high cost. They become companions in misfortune who will attempt to survive in a changing world. Pradelle, in his own way, does the same.",11.278,/pkO5YoznMR9neuHVzhxHK9JJpAj.jpg,2017-10-25,See You Up There,False,7.862,1189
False,/sPPsR9f4K0movWVQ99u4uMqFzEL.jpg,"[10749, 878, 18]",152601,en,Her,"In the not so distant future, Theodore, a lonely writer, purchases a newly developed operating system designed to meet the user's every need. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",33.616,/eCOtqtfvn7mxGl6nfmq4b1exJRc.jpg,2013-12-18,Her,False,7.861,13516
False,/8GHxjXlI5rqyTBuVNekGTPjG5T6.jpg,"[16, 10751, 14]",14836,en,Coraline,"A young girl discovers an idealized parallel universe behind a secret door in her new home, unaware that it contains a sinister secret.",132.146,/4jeFXQYytChdZYE9JYO7Un87IlW.jpg,2009-02-05,Coraline,False,7.861,7143
False,/ke3lanTAgCqPMpOyutIfXzYih2s.jpg,"[18, 10749]",266856,en,The Theory of Everything,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",27.41,/wucOQrqihOtHToP7UAPKMFRJ9LL.jpg,2014-11-26,The Theory of Everything,False,7.859,10130
False,/uiXmFezM5Xg1RWEIRxX8gjIUiWW.jpg,"[10752, 18, 53, 28]",2440,ko,공동경비구역 JSA,"Two North Korean soldiers are killed in the border area between North and South Korea, prompting an investigation by a neutral body. The sergeant is the shooter, but the lead investigator, a Swiss-Korean woman, receives differing accounts from the two sides.",17.764,/etoPOj0bXzfw0LBNslCxqO7MHuv.jpg,2000-09-09,Joint Security Area,False,7.859,615
False,/7Gzsn4yiwMSXvYcbWXsoDhq8QO2.jpg,"[10749, 18]",632322,en,All My Life,"It was a chance meeting started by one of Sol’s friends trying to chat up Jennifer. However, in the end, it was those two who hit it off. Sol enjoyed Jen’s smile, her effort, and how silly she could be. Jen enjoyed Sol’s cooking, his athleticism, and that he would join her in fun moments. As you can imagine, love bloomed, and things got serious. Jen’s investment in Sol led to her pushing him to follow his dreams and even move in to save money. Sol’s investment in Jen well, it led to him proposing. But what started as a liver tumor grew into full-on cancer, so with a diagnosis of 6 months to live, Sol and Jennifer try to make the best of it.",15.732,/xoKZ4ZkVApcTaTYlGoZ3J8xcIzG.jpg,2020-10-23,All My Life,False,7.857,447
False,/620hnMVLu6RSZW6a5rwO8gqpt0t.jpg,"[16, 35, 14, 12, 10751]",508943,en,Luca,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,88.955,/8tABCBpzu3mZbzMB3sRzMEHEvJi.jpg,2021-06-17,Luca,False,7.856,7727
False,/hKrrCigPFmhv1bg5IJl9nzjEaN4.jpg,"[18, 10749]",631,en,Sunrise: A Song of Two Humans,"A married farmer falls under the spell of a slatternly woman from the city, who tries to convince him to drown his wife.",10.764,/oj8ZW8jKXBSs8F1e5iWsTUeXSJW.jpg,1927-11-04,Sunrise: A Song of Two Humans,False,7.847,727
False,/76H3MrfxyiumvhJFg1MZ2ix8LwF.jpg,"[35, 80, 18]",11293,en,Paper Moon,"During the Great Depression, a con man finds himself saddled with a young girl—who may or may not be his daughter—and the two forge an unlikely partnership.",14.835,/3GHG0kTcBWHKdXjj3RdK8GjBCd6.jpg,1973-05-09,Paper Moon,False,7.854,641
False,/zbpZOYrRCxEF8lFT5JC8XodEggC.jpg,"[18, 10749]",453,en,A Beautiful Mind,"John Nash is a brilliant but asocial mathematician fighting schizophrenia. After he accepts secret work in cryptography, his life takes a turn for the nightmarish.",82.722,/zwzWCmH72OSC9NA0ipoqw5Zjya8.jpg,2001-12-14,A Beautiful Mind,False,7.854,9559
False,/jB5zHG1eHh0OC1S61itXNApZlLD.jpg,"[12, 35, 16]",399174,en,Isle of Dogs,"In the future, an outbreak of canine flu leads the mayor of a Japanese city to banish all dogs to an island used as a garbage dump. The outcasts must soon embark on an epic journey when a 12-year-old boy arrives on the island to find his beloved pet.",19.916,/c0nUX6Q1ZB0P2t1Jo6EeFSVnOGQ.jpg,2018-03-23,Isle of Dogs,False,7.854,4499
False,/yjGllQUm28R4X9xD9T5xMszirgw.jpg,"[80, 18]",235,en,Stand by Me,"Gordie, Chris, Teddy and Vern are four friends who decide to hike to find the corpse of Ray Brower, a local teenager, who was hit by a train while plucking blueberries in the wild.",28.853,/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg,1986-08-08,Stand by Me,False,7.853,5384
False,/4GvEem97VxMtuhhwOZ4RtGXP37T.jpg,[18],25364,en,Ace in the Hole,An arrogant reporter exploits a story about a man trapped in a cave to revitalize his career.,14.35,/gPVPzHEsJBX02HtBtIQgYnfeqNQ.jpg,1951-06-29,Ace in the Hole,False,7.855,598
False,/7fJAYM0rhzpEhCK6wxbQ412EoYW.jpg,"[18, 10752, 36]",14574,en,The Boy in the Striped Pyjamas,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",84.935,/2C8QCXdMlojTxZjfBlINr4FWcb6.jpg,2008-05-07,The Boy in the Striped Pyjamas,False,7.852,6608
